"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
3.6464900707644e-07,1.84287595573496,0.168,0.04,0.00968544227695732,"Ubash3b"
2.10158499311162e-09,1.83138771718738,0.241,0.068,5.58201990020378e-05,"Atp11a"
4.41152184752668e-13,1.83050619922101,0.268,0.048,1.17174431792156e-08,"Agk"
2.21502009542034e-09,1.82902414902014,0.188,0.032,5.88331487544597e-05,"Lin54"
5.36051643480881e-07,1.8276673212189,0.144,0.028,0.0142380677024957,"Rp2"
1.80644509556164e-12,1.81448348442241,0.298,0.076,4.79809881832128e-08,"Swap70"
4.12797265418973e-36,1.81077141141681,0.813,0.43,1.09643081667933e-31,"Col4a1"
1.55820390700688e-08,1.80776298111431,0.2,0.048,0.000413874539740098,"Arfgap3"
1.0861529353371e-15,1.80592610258656,0.309,0.056,2.88493081154887e-11,"Pikfyve"
9.58336866758551e-08,1.80012035739856,0.156,0.028,0.00254543855179739,"Uck2"
9.60722033801437e-16,1.79340502778726,0.323,0.06,2.55177379398e-11,"Gli3"
2.049531146416e-08,1.79039942724981,0.214,0.06,0.000544375967799555,"Wdr1"
1.00529037446403e-08,1.78569878431974,0.173,0.028,0.000267015176361391,"Tmem241"
8.62649027990074e-08,1.78404177330028,0.144,0.02,0.00229128208324444,"1810034E14Rik"
1.69939569343873e-10,1.78056228895193,0.246,0.06,4.51376490134262e-06,"Spata7"
8.82270177727642e-12,1.772749812028,0.258,0.056,2.34339781906239e-07,"Baz1a"
1.32318647405905e-06,1.77261459515836,0.139,0.028,0.0351451559374824,"Kdm4a"
1.99775769302292e-10,1.76404301766525,0.185,0.02,5.30624420843817e-06,"Ubtd1"
1.76960211087826e-12,1.76132777746962,0.267,0.052,4.70024016670374e-08,"Ldb1"
3.5849716300064e-09,1.75301659273361,0.185,0.032,9.52204314645999e-05,"Abca7"
3.19714303452816e-11,1.75264627986415,0.216,0.032,8.49193161401025e-07,"Sgpl1"
