"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison"
0.00152448015931644,-0.472922331836088,0.378,0.458,1,"Sh3bgrl","Pericyte","MCAO_vs_Sham"
0.00152906500922812,0.222468453476961,0.847,0.829,1,"Cfl1","Pericyte","MCAO_vs_Sham"
0.00154685798583404,-0.539933570489253,0.14,0.218,1,"Ddx17","Pericyte","MCAO_vs_Sham"
0.00155245137182723,0.753102318722764,0.185,0.109,1,"Ppfibp1","Pericyte","MCAO_vs_Sham"
0.00155389267271176,-0.576434326953471,0.177,0.259,1,"H2-T23","Pericyte","MCAO_vs_Sham"
0.00155774422555968,-0.604443892826685,0.195,0.277,1,"Foxc1","Pericyte","MCAO_vs_Sham"
0.00156207175397555,-0.84299007795389,0.097,0.162,1,"Clstn1","Pericyte","MCAO_vs_Sham"
0.00157302859258201,1.2053531083636,0.118,0.056,1,"Asap2","Pericyte","MCAO_vs_Sham"
0.00158052436701443,-0.664880292263532,0.086,0.15,1,"Gpbp1l1","Pericyte","MCAO_vs_Sham"
0.00161038976362959,0.350546326597676,0.608,0.551,1,"Eef1g","Pericyte","MCAO_vs_Sham"
0.00162984236027406,-0.672911596070983,0.19,0.271,1,"Sod1","Pericyte","MCAO_vs_Sham"
0.00166387972412392,0.483765156639427,0.443,0.361,1,"Cdk2ap2","Pericyte","MCAO_vs_Sham"
0.00166522380909416,0.647716444539995,0.188,0.109,1,"Tubb2b","Pericyte","MCAO_vs_Sham"
0.00166638020834409,-1.14478993645827,0.072,0.128,1,"Osbpl1a","Pericyte","MCAO_vs_Sham"
0.00167553970705654,-0.431055142191869,0.242,0.333,1,"Ncor1","Pericyte","MCAO_vs_Sham"
0.00170053498138219,-0.687954308108629,0.168,0.24,1,"Lsm14a","Pericyte","MCAO_vs_Sham"
0.00170167902322908,1.04431408967961,0.118,0.056,1,"Pfkp","Pericyte","MCAO_vs_Sham"
0.00171764287404533,0.521961737083525,0.244,0.159,1,"Ufm1","Pericyte","MCAO_vs_Sham"
0.0017251422674716,0.598587963015271,0.439,0.355,1,"Ace2","Pericyte","MCAO_vs_Sham"
0.00172979500738339,-0.867407405680435,0.131,0.199,1,"Hspb2","Pericyte","MCAO_vs_Sham"
0.00174855918304975,0.923779093174831,0.139,0.072,1,"Scfd1","Pericyte","MCAO_vs_Sham"
0.00176063909045006,1.19527320328099,0.187,0.118,1,"Nfkbiz","Pericyte","MCAO_vs_Sham"
0.00178382365441015,0.433597706219123,0.442,0.346,1,"Cldnd1","Pericyte","MCAO_vs_Sham"
0.00179089924184029,-0.969491695775721,0.052,0.103,1,"Rarg","Pericyte","MCAO_vs_Sham"
0.00179299520956919,-1.08818201822876,0.074,0.131,1,"Hdac7","Pericyte","MCAO_vs_Sham"
0.00183319091141546,0.467133095990571,0.386,0.287,1,"Fkbp2","Pericyte","MCAO_vs_Sham"
0.0018490444534655,-0.239986655489335,0.736,0.804,1,"Rpl7","Pericyte","MCAO_vs_Sham"
0.00185239909576224,-1.01112445800356,0.113,0.178,1,"Angptl2","Pericyte","MCAO_vs_Sham"
0.00185625252066313,-0.870309097253566,0.05,0.1,1,"Mrvi1","Pericyte","MCAO_vs_Sham"
0.00186149323717021,-0.92226325292276,0.104,0.168,1,"Acads","Pericyte","MCAO_vs_Sham"
0.00186435707946578,0.714311719466371,0.182,0.106,1,"Tspan15","Pericyte","MCAO_vs_Sham"
0.00186566709192588,-0.650348871059805,0.119,0.19,1,"Tomm34","Pericyte","MCAO_vs_Sham"
0.00187607484972832,-0.664482367979172,0.157,0.234,1,"Gtf2i","Pericyte","MCAO_vs_Sham"
0.00188239768486805,-0.300355980431996,0.551,0.632,1,"Ndufb10","Pericyte","MCAO_vs_Sham"
0.00188469687194643,-0.710492803758195,0.236,0.308,1,"Dnaja2","Pericyte","MCAO_vs_Sham"
0.00189090321665402,-0.754051332491604,0.14,0.212,1,"Nr3c1","Pericyte","MCAO_vs_Sham"
0.00193350805895922,-0.696237903284149,0.11,0.178,1,"Gab1","Pericyte","MCAO_vs_Sham"
0.00193468140848687,0.779859519835192,0.199,0.125,1,"Cyp7b1","Pericyte","MCAO_vs_Sham"
0.00194394781830503,-0.586097727693817,0.249,0.33,1,"Qk","Pericyte","MCAO_vs_Sham"
0.00194430489820712,-0.577840860189371,0.261,0.343,1,"Nfia","Pericyte","MCAO_vs_Sham"
0.00197761868157254,-0.696251726885402,0.097,0.162,1,"Cd2ap","Pericyte","MCAO_vs_Sham"
0.00201484863547199,-0.619573520485422,0.155,0.231,1,"Arhgef17","Pericyte","MCAO_vs_Sham"
0.00201678663747064,-0.452303160603072,0.499,0.567,1,"Atp13a5","Pericyte","MCAO_vs_Sham"
0.00202171837566414,0.779008331632883,0.295,0.212,1,"Akap12","Pericyte","MCAO_vs_Sham"
0.00202691856298601,0.706419153575369,0.209,0.131,1,"Nhp2","Pericyte","MCAO_vs_Sham"
0.00202975202475157,0.226596133602349,0.683,0.589,1,"Ube2d3","Pericyte","MCAO_vs_Sham"
0.00209327830007749,0.268545141918388,0.749,0.71,1,"Sec61g","Pericyte","MCAO_vs_Sham"
0.00210031088618708,0.411958598831163,0.305,0.209,1,"Stt3a","Pericyte","MCAO_vs_Sham"
0.00210663640501777,0.458793749405579,0.473,0.393,1,"Rrbp1","Pericyte","MCAO_vs_Sham"
0.00212549869426327,0.878699310452566,0.156,0.087,1,"Sfxn3","Pericyte","MCAO_vs_Sham"
0.00213390536328177,0.797008499654199,0.113,0.053,1,"Gja1","Pericyte","MCAO_vs_Sham"
0.00215013761174244,-0.509950791762585,0.191,0.277,1,"Mfap1b","Pericyte","MCAO_vs_Sham"
0.00216297690376798,0.832427318942627,0.304,0.221,1,"Fcgr3","Pericyte","MCAO_vs_Sham"
0.00219773209218423,-0.59886980867626,0.123,0.196,1,"Gm21092","Pericyte","MCAO_vs_Sham"
0.00220921640498994,-0.807885197590002,0.091,0.153,1,"Gimap1","Pericyte","MCAO_vs_Sham"
0.00221532498898226,-1.03331578464614,0.089,0.146,1,"Gbe1","Pericyte","MCAO_vs_Sham"
0.00226378106744355,-0.175684420803853,0.896,0.913,1,"Rps23","Pericyte","MCAO_vs_Sham"
0.0022679681410026,-0.590869785944048,0.182,0.262,1,"Vcl","Pericyte","MCAO_vs_Sham"
0.00228977056831326,-0.853312050707809,0.205,0.271,1,"Acvrl1","Pericyte","MCAO_vs_Sham"
0.00229456615885434,0.563891192326982,0.51,0.424,1,"Ptgds","Pericyte","MCAO_vs_Sham"
0.00229626014128181,-0.805094658312021,0.125,0.193,1,"Lef1","Pericyte","MCAO_vs_Sham"
0.00229862236078978,0.573172698191243,0.242,0.159,1,"Stip1","Pericyte","MCAO_vs_Sham"
0.00230743496875489,-0.579381303190915,0.313,0.389,1,"Gpcpd1","Pericyte","MCAO_vs_Sham"
0.00231189361872213,0.797687951982594,0.14,0.075,1,"Maff","Pericyte","MCAO_vs_Sham"
0.00231333564169935,-0.635349802661516,0.089,0.153,1,"Prkar2a","Pericyte","MCAO_vs_Sham"
0.00232095633102579,0.416997119179569,0.462,0.371,1,"Canx","Pericyte","MCAO_vs_Sham"
0.00232253130688379,-0.940677963860726,0.084,0.143,1,"Smagp","Pericyte","MCAO_vs_Sham"
0.00232555203042712,-0.926361733724888,0.155,0.224,1,"Slc7a1","Pericyte","MCAO_vs_Sham"
0.00233513972992914,0.675953376590432,0.215,0.134,1,"Cadm4","Pericyte","MCAO_vs_Sham"
0.00234354130299468,-0.455833760540421,0.17,0.252,1,"Snf8","Pericyte","MCAO_vs_Sham"
0.00235593347176429,-0.721901191671346,0.086,0.146,1,"Arhgef7","Pericyte","MCAO_vs_Sham"
0.00237059687038135,-1.04641357305468,0.051,0.1,1,"Fbxo30","Pericyte","MCAO_vs_Sham"
0.0023733642900358,-0.715380960747375,0.123,0.19,1,"Ppp1r35","Pericyte","MCAO_vs_Sham"
0.00237625228830724,0.581107321968189,0.289,0.199,1,"Atp1a1","Pericyte","MCAO_vs_Sham"
0.00238316469149498,-0.681160016537187,0.125,0.196,1,"Tgfbr1","Pericyte","MCAO_vs_Sham"
0.00240657839888604,-0.214698781517703,0.733,0.788,1,"Rpl27","Pericyte","MCAO_vs_Sham"
0.00240784463293254,-0.48422313690761,0.654,0.676,1,"Ly6a","Pericyte","MCAO_vs_Sham"
0.00241557089324983,0.653194839365615,0.253,0.171,1,"C1qbp","Pericyte","MCAO_vs_Sham"
0.00243931058172006,0.360646167613165,0.582,0.514,1,"Atp5g1","Pericyte","MCAO_vs_Sham"
0.00244704270291819,-0.21068011492229,0.808,0.835,1,"Rpl26","Pericyte","MCAO_vs_Sham"
0.00245735900119178,-0.665553793227372,0.19,0.268,1,"Rnf167","Pericyte","MCAO_vs_Sham"
0.00246041044411316,0.84766490616936,0.117,0.056,1,"Hsph1","Pericyte","MCAO_vs_Sham"
0.00246163433524178,-0.494960255639235,0.287,0.377,1,"Itih5","Pericyte","MCAO_vs_Sham"
0.00248966338429881,-0.68675621744517,0.252,0.33,1,"Cd34","Pericyte","MCAO_vs_Sham"
0.00253124615287107,-0.27639701069969,0.727,0.769,1,"Ndufa13","Pericyte","MCAO_vs_Sham"
0.00257244499811062,0.609080621807649,0.376,0.293,1,"H2afj","Pericyte","MCAO_vs_Sham"
0.00257401127466477,0.384248084456026,0.434,0.321,1,"Tyrobp","Pericyte","MCAO_vs_Sham"
0.00258231140038683,0.67120749466962,0.147,0.078,1,"Tiparp","Pericyte","MCAO_vs_Sham"
0.00262248241125591,-0.793727329296523,0.091,0.153,1,"Prr5l","Pericyte","MCAO_vs_Sham"
0.00262730553460717,-0.892170081297335,0.055,0.106,1,"Galt","Pericyte","MCAO_vs_Sham"
0.00264990852129809,-0.213287471023695,0.8,0.816,1,"Serf2","Pericyte","MCAO_vs_Sham"
0.00265937862619305,-0.828042758200966,0.077,0.134,1,"Fryl","Pericyte","MCAO_vs_Sham"
0.00270151067495496,0.84500129089082,0.2,0.128,1,"Tmem252","Pericyte","MCAO_vs_Sham"
0.00273197079749387,-0.774733834222182,0.095,0.156,1,"Ing4","Pericyte","MCAO_vs_Sham"
0.00273657722071688,-0.561580941427631,0.266,0.343,1,"Arglu1","Pericyte","MCAO_vs_Sham"
0.00273870334835673,-0.672531651961292,0.131,0.199,1,"Gm9780","Pericyte","MCAO_vs_Sham"
0.00274972671943329,-0.681312974223817,0.127,0.196,1,"Spag9","Pericyte","MCAO_vs_Sham"
0.00276859647966935,-0.906596005823024,0.079,0.134,1,"Atp1b1","Pericyte","MCAO_vs_Sham"
0.00279276277088612,-0.3888519888835,0.464,0.539,1,"Camk1","Pericyte","MCAO_vs_Sham"
0.00281311281097311,-0.68214254076846,0.055,0.106,1,"5930430L01Rik","Pericyte","MCAO_vs_Sham"
0.0028246745737969,-0.536032521251399,0.12,0.19,1,"Nes","Pericyte","MCAO_vs_Sham"
0.00282561461353755,-0.494003911472762,0.275,0.355,1,"Rtf1","Pericyte","MCAO_vs_Sham"
0.00284123495148123,-0.818039839985067,0.098,0.159,1,"Taok1","Pericyte","MCAO_vs_Sham"
0.00286079052176266,-0.453212695218646,0.34,0.414,1,"Cwc15","Pericyte","MCAO_vs_Sham"
0.00287770506227665,0.840464390857736,0.135,0.072,1,"Pgm1","Pericyte","MCAO_vs_Sham"
0.00288118986372627,1.02714711026574,0.106,0.05,1,"Cars","Pericyte","MCAO_vs_Sham"
0.00292221156926985,0.588312266043321,0.287,0.202,1,"Smim3","Pericyte","MCAO_vs_Sham"
0.00293501386400443,0.740870458344196,0.129,0.069,1,"Gpr107","Pericyte","MCAO_vs_Sham"
0.00301792132339908,0.892134665731768,0.103,0.047,1,"Amica1","Pericyte","MCAO_vs_Sham"
0.00303759340046113,-0.791434699324557,0.175,0.24,1,"Sptan1","Pericyte","MCAO_vs_Sham"
0.00304184114747529,0.313006477513469,0.711,0.651,1,"Tcf4","Pericyte","MCAO_vs_Sham"
0.00309268872260374,-1.02572493304614,0.065,0.115,1,"Dgat1","Pericyte","MCAO_vs_Sham"
0.00310119301845837,-1.00115633989278,0.057,0.106,1,"Zc3h7b","Pericyte","MCAO_vs_Sham"
0.00310424997382317,-1.03838574203491,0.052,0.1,1,"Nrip2","Pericyte","MCAO_vs_Sham"
0.00312590360870839,0.822232331337426,0.139,0.075,1,"Ola1","Pericyte","MCAO_vs_Sham"
0.00313417340944617,-0.451466541760779,0.191,0.271,1,"Cxx1b","Pericyte","MCAO_vs_Sham"
0.00317550572409211,-0.606113803415218,0.138,0.209,1,"Rgs3","Pericyte","MCAO_vs_Sham"
0.00318571209334519,-0.748499997729784,0.132,0.199,1,"Ap4s1","Pericyte","MCAO_vs_Sham"
0.00319314683922531,1.0135062482418,0.102,0.047,1,"Pde10a","Pericyte","MCAO_vs_Sham"
0.00322521174481205,1.0358968725698,0.166,0.1,1,"Hmgcs1","Pericyte","MCAO_vs_Sham"
0.00323097447286618,-0.946249985959011,0.065,0.115,1,"Ltbp4","Pericyte","MCAO_vs_Sham"
0.00327302739439505,0.586121029514489,0.294,0.209,1,"Slc35b1","Pericyte","MCAO_vs_Sham"
0.00329183035811929,-0.707689969236611,0.155,0.224,1,"Paqr7","Pericyte","MCAO_vs_Sham"
0.00331644151569666,0.764518104113379,0.114,0.056,1,"Thyn1","Pericyte","MCAO_vs_Sham"
0.00331892898083257,-0.770405218853696,0.119,0.184,1,"Cracr2b","Pericyte","MCAO_vs_Sham"
0.00334614989555624,1.0917875444997,0.127,0.069,1,"Lrrc59","Pericyte","MCAO_vs_Sham"
0.00335585008399146,-0.866642612033112,0.076,0.131,1,"4930402H24Rik","Pericyte","MCAO_vs_Sham"
0.00337014407696123,-0.715788676996688,0.108,0.171,1,"Rgl2","Pericyte","MCAO_vs_Sham"
0.00337670464692825,0.346741237108555,0.417,0.318,1,"Morf4l2","Pericyte","MCAO_vs_Sham"
0.00338273577327895,0.383051631125304,0.512,0.445,1,"Sumo3","Pericyte","MCAO_vs_Sham"
0.00338775503558751,-0.694768587381543,0.113,0.178,1,"Anxa1","Pericyte","MCAO_vs_Sham"
0.00340791035963421,0.355157824997528,0.661,0.611,1,"Hsp90aa1","Pericyte","MCAO_vs_Sham"
0.00342940623479184,-0.594671108279349,0.161,0.231,1,"1110059E24Rik","Pericyte","MCAO_vs_Sham"
0.003454170239402,-0.497953608335389,0.342,0.414,1,"Sypl","Pericyte","MCAO_vs_Sham"
0.00349907412572941,-0.854958223088003,0.076,0.131,1,"Ptpn18","Pericyte","MCAO_vs_Sham"
0.00356424520877659,-0.22949186669393,0.78,0.829,1,"Atp5j","Pericyte","MCAO_vs_Sham"
0.00361917488005734,0.522985201973886,0.234,0.156,1,"Bcr","Pericyte","MCAO_vs_Sham"
0.00364805839039389,-0.718773298203978,0.064,0.115,1,"Ankrd13a","Pericyte","MCAO_vs_Sham"
0.00365885094044254,-0.436244799361741,0.378,0.445,1,"Tmbim4","Pericyte","MCAO_vs_Sham"
0.00372030271914107,1.28722682061966,0.111,0.056,1,"Gpr37l1","Pericyte","MCAO_vs_Sham"
0.00374729637230943,0.52128317942493,0.253,0.168,1,"U2af2","Pericyte","MCAO_vs_Sham"
0.00375769573557685,0.317447858963091,0.496,0.405,1,"Hrct1","Pericyte","MCAO_vs_Sham"
0.00377907125365387,-0.825826551784543,0.098,0.156,1,"Rbpms2","Pericyte","MCAO_vs_Sham"
0.00378764544606512,-0.290141713816952,0.542,0.626,1,"Srsf5","Pericyte","MCAO_vs_Sham"
0.00383022804702807,-0.188472506960682,0.686,0.738,1,"H2afz","Pericyte","MCAO_vs_Sham"
0.00385042013124316,-0.551323338578931,0.172,0.243,1,"Pecam1","Pericyte","MCAO_vs_Sham"
0.00385591273243233,-0.83638088072488,0.062,0.112,1,"Clec14a","Pericyte","MCAO_vs_Sham"
0.00386456451110929,-0.33848142762064,0.565,0.645,1,"Rheb","Pericyte","MCAO_vs_Sham"
0.00399846111559345,-0.783933073981472,0.079,0.134,1,"Gpd2","Pericyte","MCAO_vs_Sham"
0.00401036143864976,0.799082449525425,0.183,0.115,1,"Coro1a","Pericyte","MCAO_vs_Sham"
0.00402218565628158,-0.8350800057746,0.062,0.112,1,"Ccpg1","Pericyte","MCAO_vs_Sham"
0.00404205550076401,0.833819985620089,0.319,0.246,1,"Fdps","Pericyte","MCAO_vs_Sham"
0.00404565653462001,0.0309911712266601,0.212,0.131,1,"S100a6","Pericyte","MCAO_vs_Sham"
0.00405201850558122,-0.87953519289778,0.071,0.121,1,"Ang","Pericyte","MCAO_vs_Sham"
0.00405657670502417,-0.752511067612461,0.099,0.159,1,"Prrc2b","Pericyte","MCAO_vs_Sham"
0.00406643574980966,0.70895833492282,0.142,0.078,1,"Dcdc2a","Pericyte","MCAO_vs_Sham"
0.00408170721354356,-0.838517416781409,0.06,0.109,1,"Smap2","Pericyte","MCAO_vs_Sham"
0.00408407126155436,-0.293657640565544,0.52,0.601,1,"Sap18","Pericyte","MCAO_vs_Sham"
0.00409067217489073,0.670974748599885,0.15,0.084,1,"Arid5a","Pericyte","MCAO_vs_Sham"
0.00411675270107018,-0.302108263482052,0.473,0.551,1,"Tecr","Pericyte","MCAO_vs_Sham"
0.00412840413570242,0.633218633700609,0.207,0.134,1,"Zfos1","Pericyte","MCAO_vs_Sham"
0.00417090228272869,-0.804808003400161,0.086,0.14,1,"Avpi1","Pericyte","MCAO_vs_Sham"
0.00417132749274811,-0.389391788856653,0.062,0.115,1,"Tshz1","Pericyte","MCAO_vs_Sham"
0.00419045118889438,0.534985274125174,0.301,0.215,1,"Vmp1","Pericyte","MCAO_vs_Sham"
0.00425341242581199,-0.512368758766453,0.238,0.315,1,"Nrp1","Pericyte","MCAO_vs_Sham"
0.00437765485386527,-0.189511176311857,0.884,0.891,1,"Cox8a","Pericyte","MCAO_vs_Sham"
0.00438772443391242,-0.410888243845551,0.436,0.52,1,"Nenf","Pericyte","MCAO_vs_Sham"
0.00438826899270494,0.541474416769463,0.158,0.09,1,"Rabggtb","Pericyte","MCAO_vs_Sham"
0.00439878288714147,-0.281884335798098,0.489,0.57,1,"H2-K1","Pericyte","MCAO_vs_Sham"
0.00462277198388814,-0.742917582379981,0.103,0.162,1,"Ccng2","Pericyte","MCAO_vs_Sham"
0.00465520466365115,0.666708021467381,0.18,0.112,1,"Copg1","Pericyte","MCAO_vs_Sham"
0.00469486563244745,0.326192757490911,0.669,0.629,1,"Arpc1b","Pericyte","MCAO_vs_Sham"
0.00470567920591115,0.824236094977941,0.185,0.118,1,"Ehd1","Pericyte","MCAO_vs_Sham"
0.00473098910260195,0.94995778203023,0.176,0.109,1,"Chchd10","Pericyte","MCAO_vs_Sham"
0.00478637354205009,0.890504009850023,0.108,0.053,1,"Nop16","Pericyte","MCAO_vs_Sham"
0.00486675453193275,-0.399580243145688,0.366,0.449,1,"Ube2e3","Pericyte","MCAO_vs_Sham"
0.00486934173072086,0.657430147099956,0.282,0.206,1,"Gucy1a3","Pericyte","MCAO_vs_Sham"
0.00487378745921811,-0.383235458747184,0.345,0.424,1,"Gtf2a2","Pericyte","MCAO_vs_Sham"
0.00489426236195871,-0.892677144700788,0.154,0.212,1,"Ttyh2","Pericyte","MCAO_vs_Sham"
0.00497485404656943,-0.675512199171742,0.114,0.174,1,"Bmp4","Pericyte","MCAO_vs_Sham"
0.00498858942767995,-0.29128343462126,0.594,0.648,1,"Eif4a2","Pericyte","MCAO_vs_Sham"
0.00502009852110216,-0.398374484397878,0.422,0.498,1,"Srsf3","Pericyte","MCAO_vs_Sham"
0.0050284652757153,-0.468969645857119,0.274,0.346,1,"F11r","Pericyte","MCAO_vs_Sham"
0.00508213846893997,0.714406201719266,0.208,0.14,1,"Cnot4","Pericyte","MCAO_vs_Sham"
0.00510032953854207,-0.531667977992109,0.15,0.221,1,"Arid4a","Pericyte","MCAO_vs_Sham"
0.00511201460206732,-0.863164503909584,0.097,0.153,1,"Bvht","Pericyte","MCAO_vs_Sham"
0.00513263034530268,0.399744755090357,0.51,0.442,1,"Npm1","Pericyte","MCAO_vs_Sham"
0.00516153300283867,0.693273242958707,0.165,0.1,1,"Npm3","Pericyte","MCAO_vs_Sham"
0.00517333065614897,-0.417382605640827,0.327,0.402,1,"Mat2b","Pericyte","MCAO_vs_Sham"
0.00520467242834313,-0.391432533115972,0.471,0.548,1,"Atp5g2","Pericyte","MCAO_vs_Sham"
0.00521247236114813,-0.716927357944375,0.132,0.193,1,"Cdc42ep1","Pericyte","MCAO_vs_Sham"
0.00522091541436018,-0.756105072001391,0.106,0.165,1,"Tnfrsf19","Pericyte","MCAO_vs_Sham"
0.00522741113252092,-0.699249688014433,0.132,0.193,1,"Lats2","Pericyte","MCAO_vs_Sham"
0.00523912036921475,-0.795849239068371,0.123,0.184,1,"Irf2bp2","Pericyte","MCAO_vs_Sham"
0.00523935251482224,-0.806036294862695,0.068,0.118,1,"Dtd1","Pericyte","MCAO_vs_Sham"
0.00526990347156397,-0.848551957978488,0.091,0.146,1,"Oxr1","Pericyte","MCAO_vs_Sham"
0.00530382844727871,1.03776092680196,0.12,0.065,1,"Ppp1r10","Pericyte","MCAO_vs_Sham"
0.00530406101605515,-0.439339250834443,0.48,0.548,1,"Ywhab","Pericyte","MCAO_vs_Sham"
0.00530937530313422,0.60973994557186,0.184,0.115,1,"0610007P14Rik","Pericyte","MCAO_vs_Sham"
0.00535396426288256,0.661302739082053,0.178,0.112,1,"Plod3","Pericyte","MCAO_vs_Sham"
0.00537233353887742,-0.771760317762134,0.116,0.174,1,"Supt5","Pericyte","MCAO_vs_Sham"
0.00542192246621558,-0.279762110904328,0.802,0.844,1,"Rpl34","Pericyte","MCAO_vs_Sham"
0.00543242257005474,0.847434614259919,0.106,0.053,1,"Rrp9","Pericyte","MCAO_vs_Sham"
0.00544383223528876,-0.569646875447702,0.147,0.215,1,"Fbxo3","Pericyte","MCAO_vs_Sham"
0.00545192112213836,0.529032934337661,0.431,0.352,1,"Gjc1","Pericyte","MCAO_vs_Sham"
0.00547410704486983,-0.738769615188698,0.141,0.202,1,"Egflam","Pericyte","MCAO_vs_Sham"
0.00549077746800336,-0.684233578342523,0.086,0.14,1,"Prkab1","Pericyte","MCAO_vs_Sham"
0.00550103575244082,0.533085175664183,0.271,0.193,1,"Lrrc58","Pericyte","MCAO_vs_Sham"
0.00550807795502094,0.637145498156781,0.215,0.143,1,"Hacd2","Pericyte","MCAO_vs_Sham"
0.00551300153113327,-0.597178348397076,0.171,0.24,1,"Bcas3","Pericyte","MCAO_vs_Sham"
0.00557182498929407,-0.285307879240872,0.653,0.692,1,"Glul","Pericyte","MCAO_vs_Sham"
0.00562357866612014,-0.672515936927898,0.133,0.196,1,"Rasip1","Pericyte","MCAO_vs_Sham"
0.00566589160058379,-0.355239722201938,0.126,0.193,1,"Lmod1","Pericyte","MCAO_vs_Sham"
0.0056856025141928,0.525888718486036,0.168,0.1,1,"Gars","Pericyte","MCAO_vs_Sham"
0.00570995912387208,0.548629044852238,0.14,0.078,1,"Gar1","Pericyte","MCAO_vs_Sham"
0.00575543710490105,1.39590012421318,0.104,0.053,1,"Csf1","Pericyte","MCAO_vs_Sham"
0.00576392137944995,-0.630775237499569,0.126,0.187,1,"Rnf130","Pericyte","MCAO_vs_Sham"
0.0057805476705481,-0.254879530283694,0.266,0.349,1,"Klf4","Pericyte","MCAO_vs_Sham"
0.00580981333410741,0.329999182149232,0.56,0.489,1,"Eif5","Pericyte","MCAO_vs_Sham"
0.00582373899865039,-0.525381882688493,0.119,0.184,1,"Rad21","Pericyte","MCAO_vs_Sham"
0.00585362987188795,-0.459929471625999,0.332,0.402,1,"Cd47","Pericyte","MCAO_vs_Sham"
0.00590544684007008,0.491585341991449,0.303,0.224,1,"Serping1","Pericyte","MCAO_vs_Sham"
0.00593839838906628,-0.246049800412401,0.703,0.776,1,"Cox7a2","Pericyte","MCAO_vs_Sham"
0.00600409065005253,0.667660969036649,0.203,0.134,1,"Mvp","Pericyte","MCAO_vs_Sham"
0.00601464551992809,-0.528134539454422,0.15,0.218,1,"Ikzf5","Pericyte","MCAO_vs_Sham"
0.00601559726770857,-0.834772710595775,0.074,0.125,1,"Tnfaip8l2","Pericyte","MCAO_vs_Sham"
0.00603534559296741,-0.216515030093082,0.905,0.91,1,"Sept7","Pericyte","MCAO_vs_Sham"
0.0060986364837885,-0.837474806928215,0.105,0.162,1,"Man2b1","Pericyte","MCAO_vs_Sham"
0.00613407571120467,-0.214035519827799,0.446,0.542,1,"Cd200","Pericyte","MCAO_vs_Sham"
0.00617245643878511,0.456590059465263,0.459,0.393,1,"Gnb2l1","Pericyte","MCAO_vs_Sham"
0.00618939264580497,-0.755490389489125,0.108,0.165,1,"2700094K13Rik","Pericyte","MCAO_vs_Sham"
0.0062032477969782,0.898292805984471,0.117,0.062,1,"Rcan1","Pericyte","MCAO_vs_Sham"
0.00623249051555987,-0.552795435430216,0.268,0.336,1,"Cfdp1","Pericyte","MCAO_vs_Sham"
0.00623940100046718,-1.00494967613381,0.055,0.1,1,"Mrpl1","Pericyte","MCAO_vs_Sham"
0.0062469798996859,-0.508570926148716,0.154,0.224,1,"Vps72","Pericyte","MCAO_vs_Sham"
0.00639323234222264,-0.517347557311855,0.225,0.302,1,"Epb41l2","Pericyte","MCAO_vs_Sham"
0.0063952012270867,0.491172527030026,0.234,0.159,1,"Tomm40","Pericyte","MCAO_vs_Sham"
0.00640833098582158,-0.26448206405867,0.539,0.62,1,"Rpl30","Pericyte","MCAO_vs_Sham"
0.00647967485335636,-0.334580601534193,0.298,0.383,1,"Tbx3os1","Pericyte","MCAO_vs_Sham"
0.00653016832400583,-0.450405182289403,0.251,0.33,1,"Max","Pericyte","MCAO_vs_Sham"
0.00657156240190545,0.02481953052542,0.618,0.511,1,"C1qc","Pericyte","MCAO_vs_Sham"
0.00657794712175656,0.963941852187357,0.116,0.062,1,"Pold2","Pericyte","MCAO_vs_Sham"
0.0066824844138479,0.431281632361004,0.468,0.393,1,"Ier5","Pericyte","MCAO_vs_Sham"
0.00668871899500516,0.417270671475194,0.468,0.389,1,"Lamp2","Pericyte","MCAO_vs_Sham"
0.00669505382896244,-0.486011312092692,0.297,0.361,1,"Sft2d1","Pericyte","MCAO_vs_Sham"
0.00672592384675221,-0.420727202964563,0.318,0.393,1,"Klf7","Pericyte","MCAO_vs_Sham"
0.00675410996900526,0.654739459074078,0.218,0.15,1,"Commd4","Pericyte","MCAO_vs_Sham"
0.00676597622439114,-0.870534024471555,0.073,0.121,1,"Cyp4f13","Pericyte","MCAO_vs_Sham"
0.00684769978821172,-0.688734451365367,0.104,0.162,1,"Nab1","Pericyte","MCAO_vs_Sham"
0.00693005818967001,-0.132332270817126,0.955,0.963,1,"Ptma","Pericyte","MCAO_vs_Sham"
0.00695631418388284,-0.736422191210068,0.065,0.112,1,"Calcoco1","Pericyte","MCAO_vs_Sham"
0.00701343863741292,0.54629569494905,0.118,0.062,1,"Rrs1","Pericyte","MCAO_vs_Sham"
0.00702137532909931,0.780274108233713,0.112,0.059,1,"Csrnp1","Pericyte","MCAO_vs_Sham"
0.00715930018277022,-0.547722723983237,0.213,0.283,1,"Gps2","Pericyte","MCAO_vs_Sham"
0.00716409100671651,-0.267571254212831,0.741,0.788,1,"Nbl1","Pericyte","MCAO_vs_Sham"
0.00719535565721189,-0.722974361862127,0.084,0.137,1,"Cwf19l2","Pericyte","MCAO_vs_Sham"
0.00724943514062053,-0.7157551892916,0.077,0.128,1,"Limch1","Pericyte","MCAO_vs_Sham"
0.00728240511433679,0.411388255222362,0.339,0.259,1,"Rpn1","Pericyte","MCAO_vs_Sham"
0.00729725474869247,-1.00283827687608,0.064,0.109,1,"Pcyox1","Pericyte","MCAO_vs_Sham"
