"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
99.6976689168855,8.61839119852386,1.63549480884646,5.26959251225171,1.36726947094028e-07,8.20361682564165e-05,"Gpnmb"
65.5898257350678,8.01346543580111,1.57045887411766,5.10262673405145,3.34971278859041e-07,0.000190404726930402,"Ube2c"
54.846253445995,7.75437504245994,1.61245996508197,4.80903415302207,1.5166129558944e-06,0.000564807583574466,"Ccnb2"
50.1815851691042,7.62587284214516,1.64524616772337,4.63509533816303,3.56773009466801e-06,0.00116762075825498,"Col6a3"
47.910737189013,7.56183774711951,1.72755139107244,4.37719988313935,1.20213721124837e-05,0.00259661637629647,"Cxcl10"
42.7642907985181,7.39503752263222,1.6472987330832,4.48919031752737,7.14944014736842e-06,0.00193034883978947,"Olfr558"
39.0170581014057,7.2638690131566,1.60388870622146,4.5289108807738,5.92884972680817e-06,0.00173058316350076,"Cdc20"
38.1794689534254,7.23118365679154,1.86212278723749,3.88330120137737,0.000103047787647294,0.0109109422214782,"AA467197"
37.8535664403424,7.22149678172701,1.62479712507428,4.44455290465686,8.80748336860589e-06,0.00216183682683963,"Dlk1"
36.1388083974986,7.15270077298333,1.62071883173216,4.41328911155971,1.01811889772978e-05,0.00239036610771339,"Cdca3"
34.7791985656553,7.09701063165355,1.63800852181958,4.33270678211724,1.47287215991715e-05,0.0030013244013406,"Top2a"
34.289578019409,7.07621434135123,1.66482341957854,4.25042935973511,2.13361119930166e-05,0.00386518164157304,"Fabp7"
33.5627501169118,7.04560190197928,1.6424370176242,4.28972424901311,1.78895098589548e-05,0.00345011975851271,"Knstrn"
168.55071252781,7.00285464217893,1.19659607377259,5.85231290296698,4.84783464701275e-09,5.8174015764153e-06,"Agt"
31.3298127679362,6.94778194906858,1.62321902232003,4.28024921685446,1.86684145112261e-05,0.00353717327581126,"Adamts4"
27.831311560268,6.77629662186469,1.63700040527615,4.139459342847,3.48125288111852e-05,0.00508074744811892,"Cenpe"
27.5755601387373,6.76306956811465,1.63725333335454,4.13074105902592,3.61595700129884e-05,0.00520697808187033,"Ccnb1"
26.6247181289504,6.71159519203019,1.65699492150748,4.05046213776214,5.1116580341264e-05,0.00673242765470307,"Rrm2"
24.1076302757384,6.56988613852465,1.653641742105,3.97298034467944,7.09789082225113e-05,0.00842387042640793,"Prc1"
23.2797364680039,6.51881989217814,1.65741343788783,3.93312841754535,8.38474132658985e-05,0.00953812125366395,"Meox2"
23.2140895775586,6.51732000828812,1.76951126180476,3.68311869439079,0.000230397813978288,0.020564432983186,"Ccna2"
22.4408216732718,6.4685603914187,1.81722320524922,3.55958496057812,0.000371441354630438,0.0274764837671831,"Il6"
21.9441811949391,6.43232391842626,1.69035260143889,3.80531488693591,0.000141623900832258,0.0139672773407431,"Mki67"
21.5873638681711,6.40782890013644,1.76963563531177,3.62098771762557,0.000293480448731365,0.0238645887729154,"Clec4n"
19.8976666764977,6.29013263096248,1.783701394593,3.52644935415198,0.000421171709656693,0.0301235394986244,"AI607873"
19.6183638423843,6.2723245704812,1.68149047945582,3.73021711815526,0.000191314835659351,0.0176598309839401,"Oas1a"
