"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00103795606223767,-0.554388295034042,0.099,0.132,1,"Il15ra"
0.000376931106925177,-0.555697909809469,0.089,0.124,1,"Uckl1"
5.27139836161497e-09,-0.557353749213778,0.252,0.333,8.71889289011116e-05,"Parp14"
0.00322592219888447,-0.557739013363715,0.126,0.158,1,"Ckb"
3.18376361558639e-08,-0.559157660650867,0.09,0.146,0.000526594502017989,"Sh3bp5"
0.000916654421853264,-0.559649156490888,0.09,0.122,1,"Akt2"
1.1870754671846e-06,-0.562007953966443,0.115,0.168,0.0196342282272332,"Npr1"
0.000426614694701125,-0.562605492203839,0.099,0.135,1,"Mtx2"
1.71974395180622e-06,-0.562844165011767,0.076,0.12,0.0284445649628749,"Tcf7l1"
2.59375204946335e-13,-0.565118772793416,0.205,0.308,4.29006588981238e-09,"S100a10"
5.18575985866953e-32,-0.565248328165481,0.776,0.831,8.57724680623941e-28,"H2-D1"
1.77342256150307e-07,-0.565873609058481,0.229,0.3,0.00293324091672607,"Myo18a"
4.55491968699796e-12,-0.566905792324823,0.3,0.394,7.53383716229463e-08,"Ecscr"
3.97013162252035e-07,-0.567170607664391,0.666,0.708,0.00656659770364866,"Kdr"
0.00817470361653682,-0.568406062030284,0.087,0.111,1,"Prkar2b"
0.000508626738214459,-0.572537930129756,0.09,0.124,1,"Prkdc"
0.000689697905272681,-0.5726132539702,0.084,0.115,1,"Clcn7"
0.000738324984801713,-0.573742553972993,0.08,0.111,1,"Lyl1"
0.000411008888342465,-0.57448964959752,0.075,0.108,1,"Acer3"
0.000148920214623018,-0.574691093978261,0.101,0.14,1,"Ubald1"
2.73107998654438e-10,-0.574916337319113,0.216,0.303,4.51720629774441e-06,"Erap1"
1.71420119424973e-09,-0.57493795820814,0.235,0.318,2.83528877528906e-05,"Azin1"
0.00120877774879195,-0.575413641587551,0.08,0.11,1,"Bzw2"
0.00623913916447812,-0.58008707772472,0.085,0.111,1,"Kiz"
6.04442911126865e-07,-0.580841477673435,0.132,0.189,0.00999748575003835,"Nfkbiz"
6.77442665223676e-06,-0.580998226818456,0.08,0.122,0.112049016827996,"Lmcd1"
