"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
14.0923534476469,-2.92361491312225,0.845585073490848,-3.45750534721791,0.000545201422382213,0.0257870632555954,"Ptprr"
12.1655316527582,-2.94416892704521,0.831260974252808,-3.54181059647558,0.000397390704570903,0.0203259975243361,"Chchd2"
10.2053695415164,-2.97194193785926,0.898646208005876,-3.30713234127376,0.000942563505975277,0.0349764987266316,"Gm26749"
31.428613125353,-2.99058309039616,0.653724475616926,-4.57468429275793,4.76938625599041e-06,0.000863359495079469,"Pglyrp1"
14.1916465427982,-3.01961509960611,0.934545672641261,-3.23110489728331,0.00123312675938489,0.0420485115700162,"4930545L23Rik"
21.3800790376129,-3.02001362098063,0.733477520597338,-4.11739083499268,3.83185934323701e-05,0.0038167335826716,"Ubc"
24.1431484693499,-3.04403281831445,0.714085863480292,-4.26283865007287,2.01846267211862e-05,0.00241633263900859,"Gm16599"
31.0268224988428,-3.04665877351845,0.673184833589438,-4.52573887809324,6.01848556733055e-06,0.00103545308510664,"Gm14211"
14.1190422557323,-3.0481910515108,0.803982591682126,-3.79136449351875,0.000149821885179603,0.00994869886675081,"Rpl18a"
8.67492754638883,-3.0603775444477,0.936730708238737,-3.26708361061622,0.00108661583177387,0.0380818604005934,"Tecrl"
11.4041492369387,-3.07693417621634,0.919116262921269,-3.34770942517846,0.000814823967125681,0.0321261324538615,"Gm3848"
7.82858070717418,-3.14967777610838,1.00495634491455,-3.13414387803702,0.00172356323045109,0.0491805969487438,"Lrpap1"
10.5316264172489,-3.16796797925665,0.965454396656921,-3.28132327143196,0.00103321250471218,0.0376029743301501,"Gm19522"
12.699740664475,-3.18931105608799,0.859934204641894,-3.70878497316678,0.000208256186604665,0.0127137042951396,"Atp5j"
9.54796319368898,-3.19401059590564,0.916942945227331,-3.48332533941223,0.000495226145210779,0.0240311661490102,"Rpl27"
12.8832595235604,-3.23348396933598,0.959044525935208,-3.37156814088779,0.000747415467719636,0.0309902904878528,"Cysltr1"
23.8125064220891,-3.24166553678691,0.831641458931462,-3.89791237795189,9.70255082119909e-05,0.00720081467808599,"Slc22a8"
46.2550744259999,-3.2507729763328,0.58791813149235,-5.52929532566236,3.215196808224e-08,1.21695199191278e-05,"Itm2a"
81.2482248040978,-3.27671355559905,0.582636353155611,-5.62394285535407,1.86647415755495e-08,7.8495607626061e-06,"Ly6c1"
14.726362979349,-3.27988295902355,0.874696851667976,-3.74973678339997,0.000177020280111307,0.0115520993141603,"Slc19a3"
230.181935074933,-3.28257420294823,0.576444349142968,-5.69452056877411,1.23719071386619e-08,5.85345856497939e-06,"Rundc3b"
71.0391817366322,-3.30854276048424,0.628636411823391,-5.26304664867828,1.41687609628438e-07,4.12528924956645e-05,"Ptn"
9.60675163660902,-3.33869205811674,0.924382264980084,-3.61180886371578,0.000304068650901962,0.0174378764191504,"Cxadr"
7.97825722784881,-3.40141070806475,1.03462033894815,-3.28759311992918,0.0010104776469781,0.0371326009107972,"Elob"
