"Astrocyte_MCAO","Astrocyte_Sham","Endothelial_MCAO","Endothelial_Sham","Fibroblast_MCAO","Fibroblast_Sham","Macrophage_MCAO","Macrophage_Sham","Microglia_MCAO","Microglia_Sham","Oligodendrocyte_MCAO","Oligodendrocyte_Sham","Pericyte_MCAO","Pericyte_Sham","SMC_MCAO","SMC_Sham","gene","pathway"
0.811113279634708,0.797724570153873,0.12664143020349,0.0745980361662777,0.17457133991823,0.0843431095475266,0.131489382491536,0.108859305961757,0.205058732567436,0.101763300312517,0.0848086110561293,0.0509595410785597,0.104390849424718,0.0712609987639322,0.116783005366227,0.0818210768103782,"Slc20a1","Apoptosis"
0.0353250084766278,0.0189415740519143,0.0354659330638627,0.0148583067824674,0.0587412187944899,0.058535165472127,0.229440715411968,0.0514722414362562,0.616432216856547,0.647476854641312,0.0469822732849791,0.010559651941351,0.0960219322951545,0.0294358828114388,0.0426167934431327,0.0126870890981051,"Il1a","Apoptosis"
0.243191279829909,0.0298950750691818,0.19222538848979,0.0292112848334282,0.223696476773463,0,4.81327911926025,0.258864923784882,3.16786782946712,0.592604639125589,0.245662001520501,0.0222859643095315,0.205683397330941,0.0130907246924609,0.171629901659504,0.0209604053810193,"Il1b","Apoptosis"
0.0843833642660835,0.117582119991566,0.0587611770207623,0.0705266901473273,0.119978495963557,0.119603509616938,0.0281236389678519,0.0388045525211628,0.0282504079057441,0.0236605907885249,0.00897852762325311,0.0107045675703314,0.050613590690003,0.0646045720769197,0.045780197289916,0.0736366687248624,"Cdc25b","Apoptosis"
10.6015875860347,13.3157266951856,3.40839003326644,2.80837635543527,1.79216980175149,2.05418319045071,0.514616359304521,0.424951515094049,0.782250485604224,0.49771038850141,5.66049335046812,6.7778573794405,1.13383015136188,1.08730377156366,0.789367698213982,0.640161302561725,"Prnp","Ferroptosis"
0.0101889189842648,0.00512807527757859,0.0145027792189135,0.0136358820556288,0.50028462802436,0.317744688653769,0.0971983465073052,0.588419913792659,0.00862275783452466,0.00798048795944505,0.0472954963308808,0.139430054779411,0.0448077662545001,0.160394598002487,0.259473019103288,0.333971215375635,"Bmp2","Apoptosis"
1.01437454703531,0.514348430176107,3.2240961516886,2.91973619926014,0.505959241589588,0.539407189695285,1.01347284009555,1.00555032164397,1.23531408261612,0.917905516795604,3.14698911478752,1.72345507447536,1.28423681262038,1.14222313303544,1.03732540826771,0.731409320994367,"Bcl2l1","Apoptosis"
1.01062076235709,1.13471755166855,1.44574295251206,0.987473015162697,1.39809297815483,1.41041067969229,2.06950224689261,1.35692105045799,1.1918088492785,0.902339843619736,1.34385799042422,1.45475403633475,1.33540595819012,1.20541766959661,1.53864392135374,1.26672002556966,"Chmp4b","Necroptosis"
0.457109709171057,0.538031341127235,0.378030263440269,0.437972074473886,0.518600020762021,0.678718614237492,0.2561068461044,0.407466059839401,0.258756286475066,0.45018191262379,0.698480434563338,0.71294553572077,0.396324734707585,0.47262209601646,0.326861597506754,0.375564030761394,"Itch","Necroptosis"
1.99249157517493,2.16198252755617,2.23796066021649,3.21472208923232,2.57079003452863,3.14363755468022,0.657245173604234,1.06463137400674,1.8527628168605,2.32848491639799,3.00941628466263,2.58713771026606,4.89965202853755,6.19639245627194,4.86544821934287,6.82402617233288,"Map1lc3a","Ferroptosis"
0.130493988278654,0.134678336184771,0.167492874335177,0.146531681416272,0.240650547596973,0.120590340224405,0.10867748307271,0.125757828455828,0.142257184036536,0.110322593320637,0.614409600619922,0.899085261759887,0.180989477280018,0.0827264076128879,0.182673539368757,0.150194271751175,"Gss","Ferroptosis"
0.429683258024996,0.461407753160148,0.776310658926162,0.851054466044529,0.929075681993085,0.791897003828939,0.928780249165456,0.924959849438063,0.937879214384715,1.03990324736955,0.978276164543188,1.29849035502456,0.875835596171286,0.71280072313319,0.502171088852723,0.447413208043114,"Ebp","Apoptosis"
0.0763840923418931,0.0350361275272896,0.062362215153078,0.026814115905749,0.0899647194027101,0.0171791747983312,2.43927294464127,4.07277120667364,0.571874456846125,0.223749262084832,0.0874583765507853,0.0389855093989998,0.130916122632275,0.0648887207636803,0.0452266538770485,0.0227200142860669,"Cybb","Ferroptosis"
0.546685165648819,0.0149286928511646,0.467390532806428,0.041434297308407,8.1312946521459,2.17961286748846,0.423034683755544,0.00661836143032226,0.0906814148906584,0.0132280850126884,0.174623938028571,0.0060902612159109,2.02499412894299,0,0.801495335382155,0.0179012521387581,"Timp1","Apoptosis"
0.431512789927573,0.465655078354939,0.744109313788581,0.687244116942611,0.286292219609349,0.557635876899102,0.340130260883501,0.455432043631878,0.343863844911366,0.508162684474812,0.280912489628042,0.253985242952457,0.52277719864402,0.610283850179229,0.469599944374446,0.529286184453206,"Xiap","Apoptosis"
0.15245785348435,0.166742822427411,0.112327751616659,0.110080971364032,5.53475646322373,6.57682046523779,0.0843342096541871,0.0626124578236734,0.0860070397307808,0.0623526964641045,0.0761805791840805,0.0272319133256708,3.90274346809287,4.19991038200823,2.93988262607008,3.08150947113756,"Bgn","Apoptosis"
1.67148378685746,1.78122182598221,2.20331533139983,1.99938191841483,2.90161101262143,2.55245104330701,2.01599109013018,1.74383394131291,2.37398898330098,2.30829891538435,2.98319727034072,3.21655277361008,2.36701216146077,2.48054323477845,1.73116783724746,1.4175822971069,"Bcap31","Apoptosis"
3.08543584119377,3.69312503909469,1.35502153770136,1.75072491015822,3.43441214143857,3.14693815767278,0.824871695208442,1.46400276430556,0.744823731946482,1.15040093372519,1.0208281207887,0.959949655215243,2.13930624607613,2.82309831411005,1.69640543839432,1.7418601491752,"Ogt","Necroptosis"
0.0829588995369129,0.0815750619565887,0.0872990379379745,0.0700497024455052,0.158260648763863,0.0884190911180905,0.161994038439706,0.0962091040932269,0.151263792746878,0.206380280366121,0.0656556523242973,0.0632992113536315,0.118553599549469,0.0976599218861211,0.0965032553491778,0.112828485821431,"Acsl4","Ferroptosis"
6.41749126934566,4.53308446793344,4.57583839917185,2.09405531073621,3.08023668242026,1.83992567536248,8.24621563172425,6.65713369478483,6.00038836670265,7.27189423058281,2.29732935393414,0.944685475429103,4.60179591306447,3.76053524953129,1.81637502006016,1.24851250429399,"Sat1","Apoptosis"
0.0063920195020164,0.0102114066150337,0.00506416931907334,0.00493263103953428,0.00495580413869115,0,0.00577286901483337,0.00240775876183413,0.0036776261958771,0.00281863176732017,0.00390364475418822,0,0.0159213759174658,0.0355862299422328,0.211736719452907,0.346526068532382,"Chmp4c","Necroptosis"
0.278336345688384,0.246218590566551,1.18544337904957,1.14238844488706,8.0193556313089,4.47718399164941,0.648898399539082,1.36103116473283,0.173555126817151,0.130401095152884,0.153373426688494,0.0632015726931045,4.35395784802082,2.86426573847034,1.66529958832328,0.688391399854486,"Cp","Ferroptosis"
0.0415949903384345,0.0566787537978048,0.237104368977279,0.606567296427433,0.0822410133564341,0.0916329304645017,0.0450671018852522,0.11222254767695,0.0402299919103736,0.0933304082808726,0.0198608573883392,0.0322848342509536,0.0369363775814229,0.162557824998235,0.0372549964641449,0.0410062597998218,"Tnfsf10","Apoptosis"
3.24776497565165,4.01097610629819,0.188405190536853,0.0652210554365253,14.2490115946217,11.6546827760236,2.03480084395967,0.10745698006266,1.20522044110164,0.173948957904453,0.159703351501918,0.0638294442924556,0.359511345572442,0.0917107375168284,0.168407900274024,0.0505755866918672,"Slc7a11","Ferroptosis"
0.739641008511103,0.46173055962257,1.40721791101444,0.825475439641838,1.6112733773814,1.24104203961717,0.931011452402744,0.200156114131746,0.548688461200439,0.220602555088437,1.19794041045629,0.504283101424541,2.24306388614262,2.24624284639439,4.43796267235398,4.53833098247497,"Lmna","Apoptosis"
0.465320430100702,0.56299912791926,0.368299138138155,0.363660131530339,0.64304654240042,0.38876720651765,0.366206790364664,0.203648050608099,0.355512641396181,0.245004917626543,0.455289558881983,0.396051502936864,0.418554740900433,0.40930593197443,0.428517835372087,0.411586515024146,"Dap3","Apoptosis"
0.608660370907545,0.33590086265871,1.21739318818738,1.14854684694281,0.483788541541065,0.521301470379003,1.8949130308292,1.28127763898609,1.21688810890052,0.936367466094077,0.504026159315486,0.345850303024929,0.77255155109726,0.76822342659144,0.775078291367731,0.472891806155191,"Mcl1","Apoptosis"
0.761875162513229,0.692505981351475,1.7496973818638,1.68987964700809,1.89504636186763,1.57593744661137,1.51660661506731,5.8635311025865,1.81884915091259,3.60040183433615,0.308767711841967,0.274969193258318,1.176103995601,1.68885927032224,1.32857030042898,1.04999971703665,"Txnip","Apoptosis"
0.0142675092649205,0.0015751809449731,0.0133504334629119,0.00507046494275859,0.0100497563436574,0.00960500382279152,0.00799023681474838,0.0026562656042019,0.101668158272206,0.0375881065707823,0.00483312588324188,0.00616464308914989,0.00138733873054344,0,0.0194358636450002,0.00225875380035327,"Cd2","Apoptosis"
