"Neuron--Stroke-core","Fibroblast--Stroke-core","Oligodendrocyte--Stroke-core","Microglia--Stroke-core","Astrocyte--Stroke-core","Endothelial--Stroke-core","OPC--Stroke-core","Pericyte--Stroke-core","Neuron--Peri-infarct","Astrocyte--Peri-infarct","Oligodendrocyte--Peri-infarct","Fibroblast--Peri-infarct","OPC--Peri-infarct","Microglia--Peri-infarct","Endothelial--Peri-infarct","Pericyte--Peri-infarct","Neuron--Control","Endothelial--Control","Astrocyte--Control","Fibroblast--Control","Oligodendrocyte--Control","OPC--Control","Microglia--Control","gene","pathway"
0.0113374132707415,0.111265915926872,0.00772022381106942,0.0675998907175794,0.0245111036815438,0.496753748477932,0,0,0.00183590306852086,0,0.00436943956048828,0.0339416384058661,0.0174021163241024,0.025285034682637,0.380723120146041,0,0.00135780718428684,0.160710506884998,0.0153101757872449,0,0,0,0.0473717857927951,"Tnfsf10","Apoptosis"
0.111043834024776,0.608720432638133,0.127537674495163,0.180116154364393,0.825317055161256,0.183225681976443,0.183442484177992,0.209202390077773,0.027626666017059,0.993445369100141,0.0379513379380654,1.14168955042047,0.0166807032007939,0.0898056866114836,0.124126380018313,0,0.0235660437032835,0.170277857942555,0.996238032792394,0.262349137898062,0,0.0860606852389541,0.124660475204453,"Slc7a11","Ferroptosis"
0.00573568739675974,0.000455164674116754,0,0.00146643673977873,0.00077410932941552,0,0,0,0.00393011173714198,0,0,0,0,0.0046254985464476,0,0,0.00549302869335598,0,0,0,0,0,0,"Ccna1","Apoptosis"
0.28480009745447,0.198416704502756,0.108590864529918,0.125079207124145,0.114296283311455,0.128020837650643,0.0344046606801913,0.343217053106521,0.183761122382041,0.0785885675052559,0.0910212657085615,0.235112310979001,0.0273859097927412,0.0497240468743165,0.210171039530714,0.129041340826113,0.191709839970549,0.176512825799221,0.0810317098924896,0.11491924327128,0,0.0709912944515546,0.200841810366318,"Lmna","Apoptosis"
0.343631485125452,0.191699555033027,0.103874009516997,0.191140041361615,0.21060665281876,0.159961904906912,0.174751387166511,0.15735531816249,0.168646265758845,0.123403288167727,0.0913071290723191,0.141269567564488,0.12988937477448,0.176056792760968,0.172861710167885,0,0.168760939874139,0.160710506884998,0.137098124024998,0.113494014393913,0,0.0615981574670888,0.409936497298028,"Dap3","Apoptosis"
0.130109802099463,0.217646936069027,0.0846802821661705,0.433680457806424,0.145732252644738,0.3708566853739,0.159413553480139,0.154280975779256,0.114304489495467,0.104804954518641,0.0759414392838959,0.215270283596349,0.0997452256397582,0.251536482073845,0.629680397419343,0,0.12182431462138,0.695316499969222,0.0979056213434776,0.187113581038372,0,0.189717887465392,0.150495252160852,"Mcl1","Apoptosis"
0.0286391595636412,0.236694151850638,0.0304774607648615,0.25922879902223,0.136842535078173,0.26933165063046,0.152342999830038,0.0873074190530276,0.00516812694174156,0.040601547966037,0.0303733438854614,0.179763861474552,0,0.120071363239926,0.320392040868904,0,0.0026067690662352,0.678994075921467,0.0602763368905528,0.433598457638663,0,0,0.0622079118608034,"Txnip","Apoptosis"
0.856582710080303,0.110609070469597,0.0558182858429955,0.0588990854816007,0.0849250788889219,0.0685804024995607,0.130946909690565,0.137392658667562,0.640968276296326,0.141919573105492,0.09694347701718,0.147265905885138,0.292768723947049,0.182085565152341,0.128318697807641,0.107775436053781,0.65689453291849,0,0.175558105029369,0.366607177945536,0,0.299537779223223,0.348955944799303,"Plppr4","Apoptosis"
0.243432117991373,0.515482219040786,0.598769344691988,0.15455263455889,0.737253415921097,0.168609063854567,1.85023888927346,0.183503417048937,0.122743321641549,0.234137269095625,0.500020242255644,0.475594063442021,1.75538269371029,0.166419895623085,0.0299831028321511,0.116382588809902,0.0941738369254011,0.171999232054535,0.410428367187512,0.11491924327128,0,1.3276408824995,0.600230173893934,"Dpyd","Apoptosis"
0.194811150997891,0.116503556825365,0.122940151173589,0.0829084906524998,0.275898145182627,0.167125097180559,0.144831204528258,0.0215560620358233,0.137348701231618,0.250263191730464,0.144125259944279,0.110808048742215,0.05712143967863,0.0353724962553869,0.245556942229158,0.110352442667755,0.12540628429409,0,0.234120019998718,0.310710694341678,0,0.0676604526752928,0.200462033023036,"Gclm","Ferroptosis"
0.0248730426359563,0.0306683309541623,0.00629207694037547,0.0346173282167511,0.0286604278836503,0.0618162219803281,0.0432411650338103,0,0.0134462154816487,0.00835502888059728,0.0121192114187392,0.0273208006710582,0,0.0246116297737824,0.0527221828659503,0,0.011803436557946,0,0,0,0,0,0.0377890793889377,"Casp6","Apoptosis"
0.045168915714537,0.304647693253492,0.0347741688003793,0.0807999588805361,0.170478316621155,1.87989092335095,0.0263575241516322,0.405238015742312,0.00786708805033152,0.141352368533405,0.00874132780047584,0.31121949666721,0.00625219167425907,0.0397172828411736,1.9610103074594,0.118373645749621,0.00402521099105257,2.11851378620113,0.153785892063786,0.244093870401405,0,0,0,"Lef1","Apoptosis"
0.019793506552868,0.0438292820082436,0.00461482414338092,0.0490355852773831,0.0134011827461265,0.25848801063614,0.0204524828777504,0,0.010972171818237,0.00609074872996498,0,0.0271042095042283,0.0168613045484127,0.00794060666269241,0.276465093759351,0,0.00917520194292152,0,0,0,0,0,0,"Slc39a8","Ferroptosis"
0.0451464692562739,0.0418209757938596,0.0263186314811161,0.0745029868513229,0.0422384695268503,0.074289562541211,0,0.053797582848892,0.0290473667317215,0.050821538990193,0.0294645077619419,0.0314604604689753,0.0129760983536376,0.0497974774804989,0.1008530459727,0,0.0332985799236506,0.177862998226802,0.0675876375403578,0,0.749142650629589,0,0.0363975717820712,"Bcl10","Apoptosis"
0.00901318564245999,0.00858930315230483,0.00370008040361539,0.00938829453209108,0.124654192134716,0.00898561122708984,0,0.00904958054103277,0.00364622057527875,0.125636666693325,0.00716501245111394,0.011790794073867,0.0408097726836255,0,0,0,0.0013122335531843,0,0.126153548988244,0.127133497859667,0,0,0,"Cth","Apoptosis"
0.337795220042861,0.373048757250326,0.120457917535729,0.605805469203189,0.33090091498942,0.352974344095117,0.218633300489997,0.107802395131641,0.366657459400286,0.216585106139474,0.139248950505853,0.342992214105543,0.193851781193328,0.416457315065378,0.258956030907842,0.226312164777657,0.277862538191351,0.3385735051118,0.310127888219966,0.125979665691956,0,0.18150442151732,0.398990105090378,"Sdcbp","Necroptosis"
