"Endothelial-D1","Oligodendrocyte-D1","Astrocyte-D1","Neuron-D1","Pericyte-D1","Microglia-D1","Fibroblast-D1","OPC-D1","SMC-D1","Macrophage-D1","Endothelial-D3","Oligodendrocyte-D3","Fibroblast-D3","Astrocyte-D3","SMC-D3","Pericyte-D3","Microglia-D3","Macrophage-D3","Neuron-D3","OPC-D3","Endothelial-D7","Microglia-D7","SMC-D7","Pericyte-D7","Oligodendrocyte-D7","Astrocyte-D7","Neuron-D7","Fibroblast-D7","Macrophage-D7","OPC-D7","Pericyte-Sham","Endothelial-Sham","Microglia-Sham","Oligodendrocyte-Sham","Neuron-Sham","SMC-Sham","Macrophage-Sham","Astrocyte-Sham","Fibroblast-Sham","OPC-Sham","gene","pathway"
0.377610819321129,0.0525582662175014,0.290603616275356,0.0912247161249706,0.178270502703481,0.0848088312868995,0.0442398022844584,0.1781462612946,0.356981925259641,0.0290431330385293,0.571389837753383,0.141020713366667,0.10189745009637,0.365640632117394,0.476625686902549,0.228763028015672,0.107241536232825,0.0261667180780179,0.120413329650004,0.168495893348897,0.780740598527655,0.179179441350688,0.56276367645087,0.280384160319823,0.109608692234883,0.38176764513628,0.1760840829056,0.190558057836036,0.0934988857976343,0.281343024756175,0.268433454966475,0.725214367589184,0.121972733127011,0.0685242224162488,0.0996806719293001,0.558243591969858,0.0691417040739985,0.359082906681242,0.0803717582908263,0.162473627575989,"Tgfb2","Apoptosis"
0.725343716973542,0.274665511236065,0.570763718678284,0.174326387331757,0.241138561800174,1.28175717943111,0.888034181432848,0.213177370267161,1.92801775943704,1.56443433802469,0.609520914541872,0.521891989523199,0.5570468723678,0.848927280224052,1.68303111985718,0.168928220882057,1.28153043124971,1.03830911833532,0.224255050208028,0.206697130339527,0.797443345426009,1.61649737702104,1.71964462410224,0.311175340425511,0.234218041058272,0.466382111180955,0.258573560982782,0.84185210884541,1.95336355344003,0.297657720182722,0.423675700273955,0.970271583551608,1.60909446062234,0.155002618796571,0.167869753597916,1.65316618204968,2.07223540234883,0.46700714552168,0.655441371470505,0.194817783455137,"Atf3","Apoptosis"
0.0554468060758235,0.0424462021749807,0.0844713875846289,0.0499217934076094,0.0394169780946761,0.0488239963354593,0.0394963118943089,0.0392130031579099,0.0565168220335557,0.0409301835488093,0.0739505195620732,0.0611884933324103,0.0776661229498804,0.0742709414392593,0.0655253430650527,0.0383194401831534,0.0694216169169136,0.0414224990841951,0.113562048080517,0.0720766020673097,0.0540572603296198,0.0569498658951992,0.044154397492034,0.0474854291090871,0.0453814300605617,0.051551183161087,0.0398303647504873,0.0456875886225125,0.057567717035625,0.0189309129353191,0.0483072140748603,0.0940028364072061,0.0414661914843726,0.0563888850828891,0.0257711707571373,0.0610353454083893,0.0731230465145055,0.0668747386629506,0.0940142627675827,0.0330677344114701,"Traf2","Necroptosis"
0.78533719991445,0.232216768394705,0.896082437086246,0.825908704592438,0.338774351947908,0.254054995487153,0.532912785617665,0.430194469522959,0.391276792286336,0.242580808676668,0.803123096425487,0.291591304448339,0.612157125818129,0.530868732479495,0.443921229298998,0.348601182134128,0.268653004219891,0.156064482664658,0.850050152822307,0.407860524024394,1.25537980808554,0.450470623397704,0.744782028437696,0.51964576209609,0.411243673371321,1.1582536608815,0.965363984591766,1.01639691436589,0.313081221775443,0.874071208561159,0.483174209198538,1.13182632074688,0.357471009736592,0.310086735062373,0.808260821667861,0.469684935434213,0.230013372979582,0.852698208897469,0.774109642552658,0.561374445618129,"Sptan1","Apoptosis"
0.110392823410518,2.48385561474822,0.90830738560174,0.210656105097242,0.171519020740435,0.231473681739472,1.54105669491054,0.63492562836132,1.80271973496742,0.653647542434025,0.0816377697042497,1.85439173928633,1.49377004825189,1.06744277613162,1.71287167560123,0.202568256489773,0.168921494214454,0.693942808571769,0.324227284359562,0.797898598439311,0.0784551716887244,0.177234416501774,1.57595139834987,0.226987629391132,1.64450262511294,1.31279024568817,0.254852613765437,1.86020522584446,0.631666576230263,0.502256661063084,0.237711104611269,0.110413596402807,0.136918594882436,2.24063765861854,0.20151081513616,1.50552889218403,0.517100201881755,0.680655681365052,1.93768126878968,0.672206836188166,"Gsn","Apoptosis"
0.0350096173751152,0.0041124071734253,0.0090217679609604,0.0166299139467309,0.00600501584374697,0.0121117497673967,0.131129890285499,0,0.00161689133867359,0.00891377277494964,0.0449571920710697,0.00650783327359504,0.139289260208008,0.00152001097502601,0.00477662585283711,0.00381413312952141,0.00416627825380582,0.0751221825856318,0.00399364670557217,0,0.0551444241208011,0.020462666021421,0.00597089577964323,0.00849513290386057,0.0122903776902597,0.0165975411440934,0.0334848185788734,0.312096648851273,0.0890618178321928,0,0.00521748879100636,0.0908252093628766,0.00766226966180801,0.00811265173266968,0.00904577875649655,0.00459330059979628,0.0756930581845723,0,0.264110002053589,0,"Dpp4","Ferroptosis"
0.0735844466901728,0.0461872323471018,0.0418514389119685,0.565190208652502,0.0605848962337087,0.103671310725525,0.0750526223380873,0.172100980862976,0.0281007883654813,0.0399618466148517,0.0823761948146107,0.0349340355443276,0.0592311469165049,0.0402965604134691,0.0226168837219024,0.0931631609222222,0.103975451404885,0.0954963616234279,0.184344928070582,0.147710359123444,0.0851838919574234,0.0575017759721961,0.0281561732215609,0.0726414347192089,0.0350760665959534,0.0506973090863379,0.308768215089435,0.0860540590739371,0.152453611715663,0.172818040029049,0.0836366235937868,0.0992878974833836,0.180692285309395,0.0360090078791815,0.414968627373398,0.0241538028854432,0.243428654749873,0.0487856431164384,0.0498576033693836,0.106125694130883,"Madd","Apoptosis"
0.000212715263245374,0.000813919218834955,0,0.00134085274448376,0,0,0,0,0.00107271123081355,0.00271976967044957,0.00165964195957471,0.000840560625142465,0,0,0.00105496569048503,0,0.000957195990170529,0,0,0,0.00125790171286916,0,0.000217450918392992,0,0.00110391404807929,0.0033781559018659,0,0,0,0,0,0.00124585779372478,0,0.000433319201158319,0,0.000668316469241176,0,0,0,0,"F2","Apoptosis"
0.00368073231007583,0.0153270909521142,0.0979443985492201,0.0194148297033321,0.0402680706784827,0.0679680860713342,0.0621894460367194,0.019203052648403,0.0168642811625921,0.469747311231083,0.000709178086781601,0.0301018091034548,0.0930742135898256,0.104918788614815,0.0224913268221448,0.00719337843398062,0.0227649475535957,0.681820609105117,0.0172644155797311,0,0.00073916913637256,0.0240918990587832,0.00942061240440933,0.0168720168286176,0.0275624837999092,0.0469534976880972,0.0105221767976514,0.0763331221566939,0.747068597138592,0,0.0108703818204101,0.000794004377306499,0.0106690598326801,0.00713498642980146,0.00619241398593761,0.010851964768167,0.456747428105655,0.0468264696153357,0.066144390929718,0,"Cd44","Apoptosis"
0.0233563452475912,0.0189329607861011,0.00955130424649644,0.00925122469293687,0.0485637186092186,0.0611539035149031,0.0351090334201545,0.0136704296954889,0.0246383928496621,0.0401308706067325,0.0252737009384453,0.0205506088203463,0.034676666939113,0.0226941306393019,0.0295442850731766,0.0643091421356233,0.0932540442424845,0.0567165227649471,0.0395201501334675,0,0.0289430099669511,0.138467797144761,0.0266284594272741,0.0685280191439734,0.0180852313714349,0.00413218108773262,0.0199512234816124,0.0691047975370223,0.0963749643340259,0.0458035571932221,0.0424941769164141,0.0144641277427913,0.0577504273210118,0.0177151992248232,0.0110551623155862,0.0174198988374369,0.0254416903991634,0.0019705158536324,0.0140378357474095,0.00937129913183834,"Bmf","Apoptosis"
