"Neuron-D14","Oligodendrocyte-D14","Pericyte-D14","Fibroblast-D14","Endothelial-D14","Microglia-D14","Astrocyte-D14","OPC-D14","Astrocyte-D28","Oligodendrocyte-D28","Neuron-D28","Microglia-D28","Fibroblast-D28","Pericyte-D28","Endothelial-D28","OPC-D28","Oligodendrocyte-D3","Astrocyte-D3","Neuron-D3","Endothelial-D3","Microglia-D3","OPC-D3","Fibroblast-D3","Pericyte-D3","Astrocyte-D7","Microglia-D7","Neuron-D7","Oligodendrocyte-D7","Pericyte-D7","Endothelial-D7","OPC-D7","Fibroblast-D7","Neuron-Sham","Astrocyte-Sham","OPC-Sham","Oligodendrocyte-Sham","Microglia-Sham","Fibroblast-Sham","Pericyte-Sham","Endothelial-Sham","gene","pathway"
0.147409699924609,0.0250580756248089,0.614892109020398,0.635637186633946,1.35296667031306,0.0567844792394839,0.790303123158082,0.447582654167387,0.88001392467656,0.0805172140765187,0.127667765215443,0.0448359767828007,0.640429508827705,0.968748611040246,2.43705324877305,0.457014116974497,0.115837724214541,0.777572593132447,0.229725739041826,1.36168592281778,0.115290807823147,0.445057286180255,0.64255329007219,2.27733081698965,0.879689788462037,0.034166412124551,0.145801785207701,0.120729054231356,1.11600592667323,1.69838866065552,0.380675016076069,0.362855224542329,0.126034174953505,0.856158557447994,0.343492254172934,0.0795228836104525,0.0184778941761836,0.448720580106165,0.862248514744332,1.86741940515501,"Tgfb2","Apoptosis"
0.0145945355586168,0.0225395282754567,0,0.0158353902540083,0.118753762612962,0.311923355319579,0.0250522406936345,0,0.016574547585631,0,0.00476412646789078,0.241049134848896,0.0265477076592729,0,0.0586968632581856,0.0203972745040285,0.00579190464903219,0.0213924851739018,0.0234656821243417,0.0670535442865272,0.359108348237331,0,0.0418115622776304,0.375192383037781,0.00562912828359839,0.247155541703969,0.00914464047116745,0.00252706505777484,0,0.0393090029009723,0,0.052266961558155,0.00863204504296062,0.00397742174134479,0,0,0.0766706981040392,0.0564650592713862,0,0.0386145962280791,"Atf3","Apoptosis"
0.0705728104788455,0.106032782722345,0.269394278207748,0.17254741618802,0.0393247975924709,0.242650550679225,0.13987019994436,0.127628471198796,0.134094769188394,0.164336802473288,0.0578408142817627,0.330624210228654,0.160340261997661,0,0.0877301064810092,0.0808729615642756,0.111328840914565,0.159168747833273,0.0710504850751103,0.347013962189067,0.263228047127964,0.132239085066976,0.163221714531672,0.424272643796945,0.134449678478569,0.295216074920433,0.0678414084497712,0.11955790421064,0.26036051411715,0.207947475460198,0.127236973311652,0.227799721349363,0.0551030260894321,0.128129171405202,0.0554217563053001,0.103270118361368,0.20096743188858,0.128685475283493,0,0.218160527945128,"Traf2","Necroptosis"
3.23186254091832,1.53829051065615,1.43513886324001,2.89427273237676,4.97668589526839,1.42131027236579,2.22401278163885,2.17325736277536,2.20945486029802,1.71029804944637,3.35332057128321,1.54611205807272,3.35457649765726,2.45201485627169,4.39171972331882,2.57060500197034,2.07153801453515,2.85462694160717,3.52698382091928,4.32342998067755,1.420996184696,3.0582357387299,3.38668567446076,2.10715521922159,2.68422733265519,1.53949748887407,3.54902904270364,1.5667018851824,2.55642163883547,4.88917564148494,2.65789301003871,3.45236636432281,3.43015158650842,2.26815284056199,2.41937016532205,1.61812865039308,1.62070617062818,2.66681978790974,2.75657725627593,5.42660583003944,"Sptan1","Apoptosis"
0.168436661788723,2.12695795343183,0.264588925904844,0.83393227739971,0.445168139430426,0.376865422001953,0.681558667507147,0.733758925852863,0.647794903004891,1.6022351414042,0.16631888619802,0.355539496350377,1.09257503559978,0.225616000103678,0.173506331209813,0.714650028674471,3.23249473715323,0.879203068619998,0.205437287012769,0.270925978965121,0.48936065139028,0.785723286498254,0.868962575862905,0.395067646225405,0.66466676295548,0.45612426179758,0.192666666249432,2.32539642465672,0.383181194768507,0.321542337217952,0.661437447211435,0.968356040770263,0.152332714842082,0.394864046883566,0.548269405268155,2.1563300248144,0.153842489816885,1.3555899867092,0.34747187650361,0.145531808479029,"Gsn","Apoptosis"
0.113086747072165,0.00747747616683318,0,0.925251787663489,0.484710066814486,0.0567274674226578,0.0146169273799598,0.0142272364736197,0.00552141225749077,0.00612523701066593,0.107983707553469,0.00505355592934688,1.05304736080553,0,0.227183765919798,0.0396392707535887,0.0350328580616843,0.036133048675105,0.123121157224595,0.255267350018788,0.0233967044476903,0,0.51866628207686,0,0.0304514294385472,0.037387212857904,0.11100461404138,0.0240606999335823,0,0.295708899733788,0.0319340161321985,1.08814325959658,0.077970880703469,0.0223010777637959,0.0334561876105982,0.0149220726755313,0.0655594911743058,1.10002929397309,0,0.411786650197951,"Dpp4","Ferroptosis"
1.48181272907457,0.457069725047405,1.19584292644458,0.507113223334461,0.674056463835412,1.31465515725705,0.430968723328315,0.846696979206119,0.487556485519274,0.547027624781442,1.63326247060401,1.37016528071809,0.499633859795026,0.709462780716064,0.89284458885982,1.01883307906017,0.561350901775784,0.411304477149922,1.65842213641764,0.570504036879831,1.56008045437889,0.832703709556363,0.339671838231571,0.742986026072756,0.486332306104971,1.4242354142312,1.67644706986867,0.654237274787156,0.529814843333993,0.68185945012934,0.843578252416666,0.572297701796957,1.57356172080706,0.501300194863634,0.817532945245934,0.423570469530059,1.23061903615167,0.565918714129283,0.905275442441568,0.791428554654249,"Madd","Apoptosis"
0.0670063547370149,0.0483058808578227,0.133313883005176,0.21628047433498,0.0498197299856955,0.46450148723505,0.494371245852858,0.120361145415537,0.405699218473685,0.0500898929384442,0.0450224271298684,0.294075014594858,0.0696860792058095,0.0611927343764154,0.00885685409250797,0.0335323415551825,0.378282925732597,2.86192516150263,0.312808140625445,0.163278079426599,1.21818079344329,0.342741051561309,0.609589817553116,0.930283677838344,0.778242944282379,0.441886861349967,0.0826508592270563,0.190666473195217,0.26513377709728,0.036684208254014,0.0462133160560314,0.118680657381678,0.0357363306695581,0.118414569543942,0,0.0398409771657959,0.0297384329933038,0.0442264983071488,0,0,"Cd44","Apoptosis"
0.012996699200422,0.0548758258682821,0.046483473577896,0.2724604728373,0.0722431157377841,0.263380415949784,0.00990077581066269,0.0169122911296737,0.0252503104408424,0.0523195262718783,0.0062982576136856,0.442807775215353,0.129025896947217,0,0.113679846735333,0.00790187654977238,0.0829383189010131,0.0619376316195187,0.0101098349268709,0.200241636167648,0.352928199398089,0.0396293575677302,0.0751386177156586,0,0.00644198710050206,0.34033038239561,0.0113213197445257,0.0325730834268981,0.0383603802600954,0.205986503840334,0.0284149063134174,0.170989555143951,0.0122954231409236,0.00945670242520594,0.0229789693491091,0.0482663662916434,0.376799908848551,0.161032914492684,0,0.0841137166887884,"Bmf","Apoptosis"
0.0658586409866592,0.022008504821963,0,0.00948067512966705,0.0139827624160288,0.479253001520589,0.004625920521619,0.0100927262984176,0.0137953849078546,0.0117372932130037,0.0380815929689208,0.675147536202589,0,0.0638648004761822,0,0.0282675506159498,0.0335207897025941,0,0.0391934262658465,0,0.725215291259438,0,0.0205755589663776,0,0.0143257792294078,0.560485616343073,0.030760056570444,0.0161047060231853,0,0.0216093237597806,0.0109523480764309,0.00774845370741976,0.0338160335981137,0.00829915177710214,0.0118868578087284,0,0.496626260674595,0.0108286520834001,0.0907660168416548,0,"Plcb2","Apoptosis"
