"Endothelial--Stroke","Oligodendrocyte--Stroke","Astrocyte--Stroke","Neuron--Stroke","Pericyte--Stroke","Microglia--Stroke","Fibroblast--Stroke","OPC--Stroke","SMC--Stroke","Macrophage--Stroke","Pericyte--Sham","Endothelial--Sham","Microglia--Sham","Oligodendrocyte--Sham","Neuron--Sham","SMC--Sham","Macrophage--Sham","Astrocyte--Sham","Fibroblast--Sham","OPC--Sham","gene","pathway"
0.00123922936886036,0.00302442202207171,0.000668201798395012,0.00404411565286062,0.000747267928983506,0.00141978620626497,0.000486973019817911,0.000646484141866064,0.00119025215287829,0.00185760295365452,0,0.000302920756639023,0,0.000444981378003217,0,0,0,0,0,0,"Nox1","Ferroptosis"
0.11156513552473,0.0934792588729347,0.0599479430175261,0.325885801734015,0.122926133887116,0.141164902534001,0.0645870416878579,0.101891097338772,0.107268897909988,0.137637043323537,0.0820760209624988,0.083126887791499,0.171586821845878,0.0814021677510405,0.213584613564644,0.0884883180418762,0.093628431936575,0.0679343172829842,0.0154640597368347,0.0797055290292585,"Acsl4","Ferroptosis"
0.558398105302008,0.453466252240237,1.10907135524831,0.236626175816984,0.540229691927705,1.25598711269111,0.594527028097407,0.433047830339725,0.401473997624818,1.60913551311284,0.465328575318124,0.542484689191667,1.2446245653931,0.327892268659946,0.210180485648356,0.441890983778904,2.10928494543902,0.925942294614263,0.625187021818725,0.608002950888715,"Sat1","Apoptosis"
0.00260519383922881,0.00468608417060743,0.0033657160942594,0.00178466094395378,0.0109396864973606,0.00163163191573864,0.00582874408587706,0,0.215354249590965,0.00426486612946007,0.0178856202823706,0.00451927870318663,0,0.00429204631083357,0.015673085831488,0.212278382161187,0.00609509268800019,0,0.0112708787242769,0.00377259298058224,"Chmp4c","Necroptosis"
0.713932329659108,0.121771826634637,0.417753431545988,0.0871330007481155,1.47839900369647,0.151497601611135,0.941045786327168,0.396732780432916,0.439857983458649,0.24505143603326,0.997982256953295,0.516658156126163,0.111843106071982,0.0438378759182384,0.0651371067642151,0.202708619232506,0.492990754392734,0.302609737300695,0.593448256386505,0.362832635443523,"Cp","Ferroptosis"
0.435439194650383,0.053263376823863,0.0744969609401179,0.0351499940370077,0.0373165985710679,0.0891185047387267,0.098567095780418,0.0270655087244747,0.0465409368270091,0.05078355856269,0.0308005009108358,0.55623820935995,0.130360043654613,0.0436357307816668,0.0419197532655149,0.0283667990015127,0.113072426686432,0.0651508591920893,0.087741963449575,0.0239145727465294,"Tnfsf10","Apoptosis"
0.0113307907933094,0.0160964058649615,0.309805556598205,0.0225120944768533,0.0164699737601919,0.0680912008357721,1.04329297623734,0.0201569071735255,0.00756101402005226,0.302246519021551,0.0157883351235558,0.00558973478994879,0.00975291449957762,0.00666852572879644,0.0117603175946972,0.0058928825825927,0.181143952031185,0.348044520734257,0.584091770804995,0.00428594662664742,"Slc7a11","Ferroptosis"
7.76119442565036e-05,0.000109324218039359,0.0108347803850061,0.00777544092778898,0,0,0,0.00232566350058033,0,0,0,0,0,0,0.0096372502910127,0,0,0.00534915051591814,0,0,"Ccna1","Apoptosis"
0.42699180619405,0.380334542733214,0.506850239513735,0.363736914230771,0.874543074676956,0.256306700300073,0.83368270120505,0.204305107277829,1.64410547214853,0.343352568970908,0.915707666829433,0.423637098097248,0.182776739549939,0.284496358232471,0.287632027887103,1.56529999848978,0.20995173540088,0.406425394141098,0.914514947085003,0.180042559624682,"Lmna","Apoptosis"
0.174074170465806,0.295241459789334,0.374047483875114,0.44546336521804,0.186740456591912,0.157533104500946,0.310691207722077,0.367208768481023,0.266185033931162,0.181488647051532,0.210034022650975,0.213396186426654,0.132177845319881,0.312585611830276,0.411996579798651,0.283285088386397,0.109502590733764,0.372359029909593,0.322527876888434,0.578232738591701,"Dap3","Apoptosis"
0.973378131435542,0.51322533693292,0.550486988536689,0.363366086457339,0.545535993756376,1.16021885829707,0.70098689511459,0.35581996220951,0.857302995307976,2.0816602427695,0.521108324645306,0.934223886533383,1.04273564097459,0.483068553688598,0.37864372684845,0.732526174018108,2.07579389652434,0.334302060734367,0.689077498225211,0.528132202640579,"Mcl1","Apoptosis"
1.01598661812949,0.384260545357093,1.22661825348027,0.45201425695992,0.713788789537237,1.0134943294698,1.24545380528882,0.211415223094848,1.43748477635963,1.89628969913119,0.543844291770821,0.795571982671033,1.35163020385534,0.232422578969083,0.344615530263088,1.01224285638244,2.42565427047047,0.855223957562628,0.943416028077833,0.170204784846391,"Txnip","Apoptosis"
0.00524782049040928,0.0419523404774513,0.00580227696789946,0.000999618172214325,0,0.00213968484398767,0.0305975584539508,0,0.000482250986012087,0.00144784680399544,0,0.00290295026281126,0.00344809550776887,0.0363600066970745,0,0.000832818392420789,0,0.0223203713752096,0.041499292595544,0,"Cd2","Apoptosis"
0.111126601543488,0.0217981871132181,0.0710467604991512,0.0168293001993312,0.0482506421587044,0.016840592567498,0.599377783322811,0.0119700604976972,0.121795356199718,0.0285448417678058,0.0903012364406142,0.10513353330092,0.00483697520076305,0.0104472108962814,0.0123676407374554,0.0658789023684356,0.0111779197837777,0.0478618507696956,0.566567505176943,0.0238287606395756,"Gstm2","Apoptosis"
0.0593506653548643,0.020125080406246,0.273023933296524,0.612976692232467,0.010874772652083,0.0159724210032695,0.00754206377983742,0.161834876850485,0.00725754682751133,0.00833244530926822,0.0129482691970143,0.0622721955805001,0.024869990379579,0.00981373825066623,0.529818419684898,0.0115789579371438,0,0.191393015720924,0,0.205049738331684,"Plppr4","Apoptosis"
0.00576304343704024,0.0240672589079658,0.0442421158076156,0.0083723585138677,0.00403192781210163,0.00201688963896549,0.0352552144483311,0.267992273477419,0.000133275474493069,0.00335952257613393,0,0.0052596145191078,0,0.0180480142181425,0.00327114508863132,0,0.0226007932975145,0.031113852141821,0.0470992346644192,0.19535907626445,"Dpyd","Apoptosis"
